MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
SC120,RL,4.110873864173311,8.9,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,1.791759469228055,7.603897968521881,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.5093883366279774,Ex,TA,PConc,Ex,TA,No,GLQ,7.050989447068045,Unf,0.0,6.013715156042802,7.353722330399631,GasA,Ex,Y,SBrkr,7.353722330399631,0.0,0.0,7.353722330399631,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,Ex,1.9459101490553128,Typ,0.6931471805599453,Gd,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,5.318119993844216,3.871201010907891,0.0,0.0,0.0,0.0,None,None,None,0.0,Aug,2007,WD,Normal,282080.38
SC60,RL,4.691347882229144,9.5,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,1.791759469228055,7.60339933974067,2005,Gable,CompShg,VinylSd,VinylSd,Stone,4.890349128221754,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,7.0192966537150445,7.0192966537150445,GasA,Ex,Y,SBrkr,7.032624261028007,7.186144304522325,0.0,7.8050670442584895,0.0,0.0,3,0.6931471805599453,4,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,Gd,BuiltIn,2004.0,Fin,3.0,691.0,TA,TA,Y,4.736198448394496,3.49650756146648,0.0,0.0,0.0,0.0,None,None,None,0.0,Sep,2006,WD,Normal,234528.33
SC20,RL,4.727387818712341,9.29,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1.791759469228055,7.598399329323964,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.001245622069476,7.001245622069476,GasA,Ex,Y,SBrkr,7.001245622069476,0.0,0.0,7.001245622069476,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1995.0,Unf,2.0,672.0,TA,TA,Y,5.973809611869261,4.174387269895637,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2009,WD,Normal,182542.05
SC20,RL,4.31748811353631,9.05,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1.9459101490553128,7.578145472419466,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.478509642208569,TA,TA,CBlock,TA,TA,No,Rec,7.101675971619444,Unf,0.0,4.442651256490317,7.168579897264035,GasA,Gd,Y,SBrkr,7.168579897264035,0.0,0.0,7.168579897264035,0.0,0.6931471805599453,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Oct,2009,WD,Normal,162791.38
SC20,RL,4.23410650459726,8.98,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,2.079441541679836,7.577633832602728,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,6.595780513961311,Unf,0.0,5.7899601708972535,6.964135612418245,GasA,TA,Y,SBrkr,6.964135612418245,0.0,0.0,6.964135612418245,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,Missing,Detchd,1953.0,Unf,1.0,246.0,TA,TA,Y,0.0,3.970291913552122,0.0,0.0,0.0,0.0,None,None,None,0.0,Jan,2010,WD,Abnorml,156667.08
SC90,RL,4.189654742026425,8.71,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,1.791759469228055,7.578656850594762,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,FuseP,7.050122520269059,0.0,0.0,7.050122520269059,0.0,0.0,2,0.0,2,1.0986122886681098,Fa,1.9459101490553128,Typ,0.0,Missing,None,1951.2,None,0.0,0.0,None,None,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2008,WD,AdjLand,156642.42
SC20,RL,4.442651256490317,9.07,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1.791759469228055,7.583756300707112,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.624972813284271,TA,TA,CBlock,TA,TA,No,Rec,6.467698726104354,Unf,0.0,6.100318952020064,6.9930151229329605,GasA,Ex,Y,SBrkr,7.1891677384203225,0.0,0.0,7.1891677384203225,0.0,0.0,2,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,TA,Attchd,1965.0,RFn,2.0,440.0,TA,TA,Y,0.0,4.934473933130692,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,Dec,2006,WD,Abnorml,190371.31
SC20,RL,4.7535901911063645,9.74,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,1.9459101490553128,7.580699752224563,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,6.875232087276577,Unf,0.0,5.950642552587727,7.208600337960199,GasA,Gd,Y,SBrkr,7.192182058713246,0.0,0.0,7.192182058713246,0.0,0.6931471805599453,1,0.6931471805599453,2,0.6931471805599453,TA,1.791759469228055,Typ,1.0986122886681098,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0.0,4.653960350157523,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2007,WD,Normal,147240.75
SC85,RL,4.30406509320417,9.12,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,2.079441541679836,7.592870287844818,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,6.617402977974478,LwQ,4.543294782270004,0.0,6.734591659972948,GasA,Gd,Y,SBrkr,6.785587645007929,0.0,0.0,6.785587645007929,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,Missing,Attchd,1983.0,RFn,2.0,504.0,TA,Gd,Y,5.484796933490655,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Dec,2007,WD,Normal,289361.44
SC20,RL,4.356708826689592,9.13,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1.9459101490553128,7.588829878307813,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,5.638354669333745,BLQ,6.198478716492308,5.123963979403259,6.844815479208263,GasA,TA,Y,SBrkr,6.844815479208263,0.0,0.0,6.844815479208263,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,Missing,Detchd,1977.0,Unf,1.0,308.0,TA,TA,Y,4.983606621708336,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Jul,2008,WD,Normal,241365.19
SC20,RL,4.262679877041316,8.98,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1.9459101490553128,7.580699752224563,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.19295685089021,BLQ,6.228511003591184,6.144185634125646,7.048386408721883,GasA,Ex,Y,FuseA,7.048386408721883,0.0,0.0,7.048386408721883,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1959.0,RFn,1.0,300.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2006,WD,Normal,231059.92
SC120,RL,4.127134385045092,8.94,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,1.791759469228055,7.603897968521881,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,6.023447592961033,Ex,TA,PConc,Ex,TA,No,GLQ,6.124683390894205,Unf,0.0,7.167809184316444,7.469083884921234,GasA,Ex,Y,SBrkr,7.469083884921234,0.0,0.0,7.469083884921234,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,Ex,1.9459101490553128,Typ,0.6931471805599453,Gd,Attchd,2005.0,RFn,2.0,576.0,TA,TA,Y,5.2832037287379885,4.418840607796598,0.0,0.0,0.0,0.0,None,None,None,0.0,Feb,2010,WD,Normal,179837.3
SC50,RL,3.8918202981106265,9.46,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,1.791759469228055,7.602900462204755,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,7.20934025660291,Unf,0.0,4.430816798843313,7.268920128193722,GasA,Ex,Y,SBrkr,7.325807502595773,6.448889394146858,0.0,7.673223121121708,0.6931471805599453,0.0,1,0.6931471805599453,1,0.6931471805599453,Gd,1.9459101490553128,Typ,0.6931471805599453,Ex,Attchd,2003.0,RFn,2.0,670.0,TA,TA,Y,5.1298987149230735,3.784189633918261,0.0,0.0,5.293304824724492,0.0,None,None,None,0.0,Aug,2009,WD,Abnorml,254854.44
SC20,FV,4.442651256490317,9.31,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,1.791759469228055,7.604396348796338,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,3.218875824868201,Unf,0.0,7.398174092970465,7.412764017426562,GasA,Ex,Y,SBrkr,7.412764017426562,0.0,0.0,7.412764017426562,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,2006.0,RFn,3.0,826.0,TA,TA,Y,0.0,4.990432586778736,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2007,WD,Normal,197265.9
SC190,RM,3.5263605246161616,8.4,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,1.791759469228055,7.560601162768557,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.602587892189336,6.602587892189336,GasA,Gd,Y,SBrkr,6.602587892189336,6.57507584059962,0.0,7.281385663570282,0.0,0.0,2,0.0,2,1.3862943611198906,TA,2.19722457733622,Typ,0.0,Missing,None,1942.0,None,0.0,0.0,None,None,N,0.0,0.0,4.634728988229636,0.0,0.0,0.0,None,None,None,0.0,Jun,2009,New,Partial,160521.86
SC20,RL,4.204692619390966,8.95,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,2.079441541679836,7.584264818389059,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.638567789166521,Unf,0.0,5.262690188904886,6.862757913051401,GasA,Ex,Y,SBrkr,6.862757913051401,0.0,0.0,6.862757913051401,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1966.0,Unf,1.0,386.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Jan,2007,WD,Normal,148730.19
SC60,RL,4.333361462692601,9.54,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1.9459101490553128,7.599901959208498,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,5.209486152841421,Unf,0.0,6.418364935936212,6.678342114654332,GasA,Gd,Y,SBrkr,6.678342114654332,6.517671272912275,0.0,7.293697720601438,0.0,0.6931471805599453,2,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Attchd,1997.0,Fin,2.0,388.0,TA,TA,Y,0.0,4.330733340286331,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2007,WD,Normal,141576.0
SC50,RM,3.970291913552122,8.74,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1.9459101490553128,7.567862605463882,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.705639094860003,6.705639094860003,GasA,TA,Y,SBrkr,6.705639094860003,0.0,5.8888779583328805,7.0707241072602764,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,Gd,Detchd,1985.0,Unf,2.0,528.0,TA,TA,Y,4.727387818712341,0.0,0.0,0.0,0.0,0.0,None,MnPrv,Shed,5.993961427306569,Sep,2006,WD,Normal,169853.28
SC90,RM,4.709530201312334,9.04,Grvl,None,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,1.791759469228055,7.582738488914411,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,4.653960350157523,GLQ,6.569481420414296,0.0,6.705639094860003,GasA,TA,N,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,Missing,CarPort,1963.0,Unf,2.0,516.0,TA,TA,Y,4.672828834461906,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2010,WD,Normal,137956.0
SC20,RL,4.23410650459726,10.83,Pave,None,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,1.791759469228055,7.591861714889934,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,7.501634457883413,Unf,0.0,3.49650756146648,7.519149957669823,GasA,Gd,Y,SBrkr,7.519149957669823,0.0,0.0,7.519149957669823,1.0986122886681098,0.0,0,0.6931471805599453,0,0.6931471805599453,Gd,1.791759469228055,Typ,0.6931471805599453,Gd,Attchd,1981.0,Fin,3.0,894.0,TA,TA,Y,6.754604099487962,4.290459441148391,0.0,0.0,0.0,0.0,None,None,None,0.0,Nov,2006,WD,Normal,168293.61
SC80,RL,4.110873864173311,8.87,Pave,None,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,1.791759469228055,7.578656850594762,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.953243334287785,Unf,0.0,0.0,5.953243334287785,GasA,TA,Y,SBrkr,7.215975002651466,0.0,0.0,7.215975002651466,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Min1,0.6931471805599453,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Feb,2007,WD,Normal,202332.2
SC20,RL,4.61512051684126,9.23,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1.791759469228055,7.583247524303362,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,5.60947179518496,TA,TA,CBlock,TA,TA,No,BLQ,6.19644412779452,Unf,0.0,6.841615476477592,7.262628600974241,GasA,Gd,Y,SBrkr,7.262628600974241,0.0,0.0,7.262628600974241,0.0,0.0,2,0.0,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,1964.0,RFn,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,6.0112671744041615,0.0,0.0,None,None,None,0.0,Jul,2008,WD,Normal,150252.34
SC160,FV,3.218875824868201,7.88,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,1.791759469228055,7.600902459542082,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.124683390894205,Gd,TA,PConc,Gd,TA,No,GLQ,6.476972362889683,Unf,0.0,5.7745515455444085,6.878326468291325,GasA,Ex,Y,SBrkr,6.891625897052253,6.6293632534374485,0.0,7.461640392208575,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,1999.0,Fin,2.0,480.0,TA,TA,Y,4.7535901911063645,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Aug,2009,WD,Abnorml,159460.89
SC60,RL,4.499809670330265,9.36,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.60339933974067,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.7580945044277305,6.7580945044277305,GasA,Ex,Y,SBrkr,6.7580945044277305,6.7580945044277305,0.0,7.450660796211539,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,2004.0,RFn,2.0,565.0,TA,TA,Y,0.0,4.262679877041316,0.0,0.0,0.0,0.0,None,None,None,0.0,Aug,2006,WD,Normal,129512.21
SC60,RL,4.204692619390966,9.52,Pave,None,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,1.791759469228055,7.604396348796338,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.939253946041508,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,7.252053951852814,7.252053951852814,GasA,Ex,Y,SBrkr,7.263329617476836,7.326465613840322,0.0,7.988203597022576,0.0,0.0,3,0.6931471805599453,3,0.6931471805599453,Gd,2.3978952727983707,Typ,0.6931471805599453,Gd,BuiltIn,2006.0,Fin,3.0,641.0,TA,TA,Y,5.262690188904886,0.0,3.6375861597263857,0.0,0.0,0.0,None,None,None,0.0,Oct,2006,New,Partial,233477.75
SC20,RL,4.110873864173311,8.88,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2.079441541679836,7.587310506022615,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,6.450470422144176,Unf,0.0,5.003946305945459,6.660575149839686,GasA,Ex,Y,SBrkr,6.660575149839686,0.0,0.0,6.660575149839686,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.6094379124341005,Typ,0.0,Missing,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,5.2832037287379885,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Jan,2008,WD,Normal,134169.62
SC20,RL,4.158883083359672,9.48,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,1.791759469228055,7.60339933974067,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,6.848005274576363,Unf,0.0,5.384495062789089,7.055312843339752,GasA,Ex,Y,SBrkr,7.055312843339752,0.0,0.0,7.055312843339752,0.6931471805599453,0.0,1,0.6931471805599453,3,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,Missing,Detchd,2006.0,Unf,2.0,576.0,TA,TA,Y,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2006,New,Partial,139914.61
SC75,RM,4.110873864173311,8.88,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,2.079441541679836,7.560601162768557,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,6.274762021241939,6.274762021241939,GasA,TA,N,SBrkr,6.366470447731438,6.274762021241939,0.0,7.013915474810528,0.0,0.0,1,0.0,3,0.6931471805599453,Fa,1.9459101490553128,Typ,0.0,Missing,Detchd,1935.0,Unf,1.0,288.0,TA,TA,N,0.0,0.0,4.976733742420574,0.0,0.0,0.0,None,None,None,0.0,Mar,2007,WD,Normal,168992.58
SC120,RL,3.80666248977032,8.77,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,1.791759469228055,7.604396348796338,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.187385805840755,Gd,TA,PConc,Gd,Gd,Mn,GLQ,3.218875824868201,Unf,0.0,7.205635176410364,7.223295679562314,GasA,Ex,Y,SBrkr,7.223295679562314,0.0,0.0,7.223295679562314,0.0,0.0,2,0.0,2,0.6931471805599453,Gd,1.9459101490553128,Typ,0.6931471805599453,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,4.795790545596741,3.912023005428146,0.0,0.0,0.0,0.0,None,None,None,0.0,Oct,2007,WD,Normal,110583.914
SC70,RM,3.9318256327243257,9.24,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,1.9459101490553128,7.561121589530238,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.3578422665081,6.3578422665081,GasA,Gd,Y,SBrkr,6.805722553416985,6.695798917058491,0.0,7.444833273892193,0.0,0.0,2,0.0,3,0.6931471805599453,TA,2.302585092994046,Typ,0.0,Missing,Detchd,1990.0,Unf,2.0,480.0,TA,TA,Y,2.5649493574615367,2.4849066497880004,4.174387269895637,0.0,0.0,0.0,None,GdPrv,None,0.0,Apr,2010,WD,Normal,122178.25
SC60,RL,4.328098292648326,9.15,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.599901959208498,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.352629396319567,TA,TA,PConc,Gd,TA,No,GLQ,6.606650186198215,Unf,0.0,5.765191102784844,6.964135612418245,GasA,Ex,Y,SBrkr,6.964135612418245,6.885509670034818,0.0,7.618251097876695,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.19722457733622,Typ,0.0,Missing,Attchd,1998.0,RFn,2.0,645.0,TA,TA,Y,6.3578422665081,3.610917912644224,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,Feb,2009,WD,Normal,123945.05
SC60,RL,4.343805421853684,9.17,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,1.791759469228055,7.60339933974067,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.84354441703136,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,7.042286171939743,7.042286171939743,GasA,Ex,Y,SBrkr,7.042286171939743,7.193685818395112,0.0,7.813591552952433,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,Gd,BuiltIn,2004.0,RFn,3.0,852.0,TA,TA,Y,5.262690188904886,5.0238805208462765,0.0,0.0,0.0,0.0,None,None,None,0.0,Oct,2007,WD,Normal,119112.08
SC20,RL,4.653960350157523,9.9,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,1.791759469228055,7.58629630715272,1989,Gable,CompShg,Plywood,Plywood,BrkFace,5.662960480135946,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.816735880594968,Unf,0.0,6.943122422819428,7.57455848420248,GasA,TA,Y,SBrkr,7.699842407396986,0.0,0.0,7.699842407396986,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,TA,2.079441541679836,Min1,0.6931471805599453,Gd,Attchd,1970.0,RFn,2.0,576.0,TA,TA,Y,5.71042701737487,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2010,WD,Normal,107428.266
SC20,RL,4.290459441148391,9.27,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,1.791759469228055,7.602900462204755,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.123963979403259,Gd,TA,PConc,Gd,TA,Av,GLQ,6.921658184151129,Unf,0.0,6.089044875446846,7.282073658093465,GasA,Ex,Y,SBrkr,7.299797366758161,0.0,0.0,7.299797366758161,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,2003.0,RFn,2.0,558.0,TA,TA,Y,4.976733742420574,3.4011973816621555,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2007,WD,Normal,133204.83
SC30,RM,3.871201010907891,8.44,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,1.9459101490553128,7.57353126274595,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.617402977974478,6.617402977974478,GasA,TA,Y,SBrkr,6.617402977974478,0.0,0.0,6.617402977974478,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.6094379124341005,Typ,0.0,Missing,Attchd,1945.0,Unf,1.0,220.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2010,WD,Normal,148682.52
SC50,RL,4.406719247264253,9.65,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,1.6094379124341005,7.577633832602728,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,6.403574197934815,Unf,0.0,6.553933404025811,7.173958319756794,GasW,TA,Y,SBrkr,7.173958319756794,6.891625897052253,0.0,7.735433352499688,0.0,0.0,2,0.0,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,1953.0,Fin,2.0,667.0,TA,TA,Y,0.0,3.091042453358316,4.74493212836325,0.0,0.0,0.0,None,None,None,0.0,Jul,2006,WD,Normal,172815.73
